Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,new_feature_1,new_feature_2,new_feature_3,new_feature_4,new_feature_5,new_feature_6,new_feature_7,new_feature_8,new_feature_9,new_feature_10,new_feature_11,new_feature_12,new_feature_13,new_feature_14,new_feature_15,new_feature_16,new_feature_17,new_feature_18,new_feature_19,new_feature_20,new_feature_21,new_feature_22,new_feature_23,new_feature_24,new_feature_25,new_feature_26,new_feature_27,new_feature_28,new_feature_29,new_feature_30,new_feature_31,new_feature_32,new_feature_33,new_feature_34,new_feature_35,new_feature_36,new_feature_37,new_feature_38,new_feature_39,new_feature_40,new_feature_41,new_feature_42,new_feature_43,new_feature_44,new_feature_45,new_feature_46,new_feature_47,new_feature_48,new_feature_49,new_feature_50,new_feature_51,new_feature_52,new_feature_53,new_feature_54,new_feature_55,new_feature_56,new_feature_57,new_feature_58,new_feature_59,new_feature_60,new_feature_61,new_feature_62,new_feature_63,new_feature_64,new_feature_65,new_feature_66,new_feature_67,new_feature_68,new_feature_69,new_feature_70,new_feature_71,new_feature_72,new_feature_73,new_feature_74,new_feature_75,new_feature_76,new_feature_77,new_feature_78,new_feature_79,new_feature_80,new_feature_81,new_feature_82,new_feature_83,new_feature_84,new_feature_85,new_feature_86,new_feature_87,new_feature_88,new_feature_89,new_feature_90,new_feature_91,new_feature_92,new_feature_93,new_feature_94,new_feature_95,new_feature_96,new_feature_97,new_feature_98,new_feature_99,new_feature_100,new_feature_101,new_feature_102,new_feature_103,new_feature_104,new_feature_105,new_feature_106
26.0,26.0,106,6.082340951320041,0.4809871443180125,2.3196907991941114,-2.215824942155141,-0.013135931440595851,0.6078853907303606,-1.3987759941852274,-1.1740156856618267,-1.077607588563633,0.4467253946799895,-1.2144795826818742,3.2963198506671945,1.402771612417051,1.092641634111874,-0.6063719019337525,-1.723851839425062,-2.432361811630393,-0.14326024588449404,1.1402313834288562,-1.499558712554237,2.0193596275437184,0.07372875132279624,-1.48510583487243,0.20287093149788163,-1.0917858590033311,-0.27200708102798177,0.9015000009104533,0.7715858644911707,0.7143894069843413,0.23778146200992145,-0.2743361817467982,0.6709926106208438,-0.45008482370416136,0.7194714963620763,0.20923914068742627,-1.1666632112855184,-1.6255096020818043,-0.9707321150525765,1.2023860657066083,1.2527375218426937,-1.1208629930014917,-0.7479930514225894,-0.930160464956886,0.372297614881464,0.5189919611208355,-0.7942376202304244,0.05086848423570297,0.9691196974892834,-0.6117679047006584,0.7000742657746492,0.5712520105158388,-0.1833529490508927,-0.1035365822912993,-0.055573936954909774,0.09945345018777922,-0.940987291212795,0.7110490591421026,-0.4182014424307216,-0.03881285119615308,-0.7931991425566686,-0.10681159144267777,0.08234013917035533,-0.6515893702245672,-0.5220380269335421,0.1570492642338481,0.4260360169511234,-0.021710061811483237,-0.19822702202799472,0.6258380795883818,0.07834130313994063,-0.1146743193265836,-0.2656841854609759,0.21959989813575287,0.36201568411284507,-0.2925697751073574,0.24352077448275483,0.3897591667042974,-0.35328790499107554,0.83561348913521,0.512449146648814,0.2135095001566407,0.31543454567510043,0.2504785017942053,0.3397039968362738,-0.2967766088494424,-0.20780198873025635,0.20243945556804951,-0.024817318154237242,-0.06738594045666119,0.07189889159580551,0.2966062594631736,0.48646074115280397,-0.2952988555515028,0.7133172523281563,0.17433138691144517,-0.08341149025587251,-0.21389420592012975,0.18235406188971787,-0.16298323504094028,-0.32156616238558633,-0.09254663965724019,0.1444843926375482,-0.16437925683463184,-0.020249515474179237,-0.1863445880106693,-0.11698743622118803
28.0,28.0,106,-4.73086476528656,1.983864866238861,0.44453950154542327,1.198639681458089,1.4441794710549738,-1.1313224667120776,0.3661075873376181,-1.653360549286785,-4.728528714631574,-0.8303533445324536,1.7126724725877889,3.3698026126463403,-0.9471565321170345,0.24075779800646896,-0.068758486416592,-0.04021952609091874,1.216598196053234,1.8891616186852747,-0.2908590261451944,-1.1912170605420138,1.887736700052966,1.0557160626948856,-0.9487830758337665,-0.38907261626976464,-1.0555515146474759,-0.7195722221406606,-0.42180126963355685,1.7420872540748378,0.5779360898377862,1.174574930086998,0.6248900578309061,-0.025030273553611527,-0.2705715263306356,-0.38795003252796706,0.1818747128043788,-0.4390471913352787,0.23576707509243452,0.08975583173192275,-0.29640524622725967,0.47945958037273134,0.3427975510066762,-1.2412721727664175,0.9470855542702662,-0.6796171561904254,-0.7664833334580238,-0.582461733605602,-0.22856282749076257,-0.07462991682480484,-1.4143030850661389,0.4759354410946574,-0.9799930224029977,0.8185188994193415,-0.23888769984092742,-0.49433523658417494,0.7398336275973416,-0.19043979241528783,-0.01996209029532044,0.8718585205661333,0.016018985401576015,-0.34475630638189014,-0.16721036946508636,-0.01119045096872892,0.06988853839995404,-0.5119741991806395,-1.0863765871982758,-0.5816153915733784,-0.17033165994667102,0.3132936348282733,0.31139631091428155,0.2667823891602576,0.4185155361398062,-0.3729986570548315,0.1672912912049207,0.7056892275026618,0.3968967640889184,-0.003719223709906543,-0.08393669523696261,-0.25721681184907497,-0.12245525747325395,0.1682191026259339,-0.07563954864822009,-0.6898749221566975,-0.03654468517372291,0.15903408946914338,-0.026398068139858604,-0.10924362558276743,0.28682763823339835,-0.08845855832313565,-0.1011133124580121,0.27572052918589524,-0.03513798549251699,0.48824966959424343,0.012897455192171092,0.16305602730433646,0.007465661475330126,-0.30919472149750327,0.4843760914147822,0.25882217204590285,-0.047746238534561516,-0.045640033327858924,-0.2452524693362285,-0.12361925586328493,-0.29350333721091454,-0.47604143385776265,0.044160284678283354,-0.3783395716617462
27.0,27.0,106,2.4309834360136597,-0.2336740211597017,-4.05211965285556,-1.359931293962833,-3.2883999161997326,-2.3635780192899563,0.0017584179310817668,0.5604997026528724,0.3026855008886591,-0.5225030761193723,1.0691629402823097,0.7614891058940549,-0.5839781015640959,-1.1678381605514347,-1.1382388633112934,-1.3284706449410097,-0.7201089927448061,-1.872095855311363,1.6729505923812622,-1.584457766481402,0.5657553836038955,-1.7014762053776675,-0.9876422752641439,0.13771150830851145,-0.9718237158119193,-0.09336948597123644,0.27189358084479737,-0.420977594075196,0.6948767149879531,-1.2526179257312566,-1.3685500840258285,-0.6090642354096227,0.5019145696336184,-1.073532989920593,-1.197886870088299,-0.9731812692329694,-0.7539093315756094,1.4206604329482557,-0.8611593973725458,1.8368507816272028,0.8746415155771559,0.8183626498241707,-0.7730349323288787,0.971193535834978,-0.38449567029824105,-0.49940607957184785,-1.0200277071541297,0.12884837406284863,0.06349775265093188,-0.5267378823475254,-0.2515567743802208,0.6500599395652324,-1.1623308433708217,-0.624198141726818,-0.7546581491444496,0.20285857171406954,0.026126319373096483,-0.6819930614447594,0.17943788081229708,-0.49168568641547755,-0.6342163744794507,-0.07916695070528462,-0.18895272795337503,-0.0836856931706413,-0.14980146651956983,-0.9214141145121153,0.4869666598491776,0.504203694952985,0.2547525068458877,-0.12040833549857248,0.6407184880599702,-0.9501421879098104,0.907129604004841,-0.13381899480190887,0.15707205677757105,-0.44941148952860865,-0.5309352717669015,-0.13910443750939175,0.4625134857020378,-0.14090741253534633,0.2897828062770337,-0.06316248924417707,0.02873211324906007,-0.01258991220815634,0.26083122752585136,0.33336780805824046,-0.0028371819230669534,-0.062065586460156766,0.08618092486415924,0.22510161547090185,-0.21592128817934736,-0.39753096588030695,-0.06827972951323277,0.10445774995687136,-0.3824704457329886,-0.18108306347761993,0.3280214510635758,0.48201037206065817,0.01838246014224528,-0.29679672925557127,-0.45454179916564774,0.34876429006594684,-0.028578449815565368,-0.22435521530974922,0.00011871557576404769,0.01949741980325429
27.0,27.0,106,-4.405774413692448,-0.05161677293433471,0.3726668947580173,0.0336498010706356,0.25292415707543725,-0.37294934422598375,-0.23319183364591298,-1.003595103777978,-3.45654254307447,3.858258454751271,0.46783333819863193,2.228039753864818,-0.45292588401089284,0.19238683861838105,-0.9213623284814657,1.2265997248650362,-2.448586676368126,-0.9330322891214372,2.439383614559733,-0.8043591067503131,1.7567216493812998,0.3752947073267974,-0.8421910237604092,-0.793266995693769,-0.8926989989477198,-0.887823606888363,1.0230162590568015,1.0414749941432062,0.3933921439848712,2.4151461975250155,-0.08086004417334232,1.669132469718652,0.9111142782090399,-1.1197889235354077,-0.22182445994725095,1.3115761599599285,-0.5202977721415072,0.8934695286631069,-0.33755688167816045,-0.05492311839038672,-0.21596773874541236,-0.5955675781450812,-0.24245169285474996,-0.3361195140038124,-1.1397503783903464,-0.23564002621374364,-0.715204819335276,-0.23529179581345858,-1.6281575589124295,0.21930477545902885,0.1427892443854422,-0.7656776160414452,-0.16934075454022182,-0.12441316738035657,-0.6211070744808949,-0.17058209583721287,0.009888370386886338,-0.37281142224001884,-0.08628836749558119,-0.10140627665833404,0.5468433230519707,-0.2761894690302532,-0.40259074319490296,0.42644613358170663,-0.13456079843103796,0.3267324703968799,-0.5024230282177709,-0.39361198742290504,-0.4341583408629959,0.2196873966515047,0.4010593511864367,-0.46300373338803763,0.24511215972678782,0.7878561712736363,-0.4000938339585025,-0.34086008978949267,0.30987583009140807,-0.6341544742783962,-0.2088767976970107,-0.1590567952884689,-0.15024240308648396,-0.5881541291105508,0.18003205023235533,0.2342048965591943,0.12076430876864291,-0.7829488412449936,-0.12517521409337617,-0.30561278894996446,0.39332661714315864,-0.2868098333254316,-0.1938949121904077,0.09908252603590331,0.08003058779345917,0.048188876479845905,-0.12461619188969672,-0.09483868104718594,0.211928172322047,0.033320345817636904,0.4632070639704267,0.02407151944411824,0.34216418395328874,0.10591672975920337,0.3245343097240578,0.06339512633463514,0.037935744513154866,0.036227574416704995
27.0,27.0,106,2.680472801015318,-0.16364905233257662,-3.248253806126522,1.2734248408783753,2.1443838588321325,1.217340304768888,-2.5314394110404868,-0.778967873477647,-1.0499403914447334,-1.2217460910777245,1.581613908823544,3.6940023047908137,0.3547832685836524,2.7366970257574144,0.27814283181611144,-3.5841998576900664,-1.9444390915437078,0.9092306743788386,0.78866652710281,0.46492374094063416,-0.02798509236701609,0.7775879239341293,-0.3400832276877747,0.5490523787332223,-0.05818590407029923,0.6564939097610509,1.1874531657267349,1.46526337431874,1.9965358787153868,0.45004887329714666,0.39693869762211864,0.40425875549426754,-0.8071078984662965,0.9438356069290815,0.10605180501359343,0.3137194070595187,-1.2269076716527925,0.07622900315762081,-0.7387840321496691,1.1818305257205208,0.5150143095682594,-0.9820522954102595,-0.7611136633245802,0.5094138769501341,1.3030301577414207,0.22703855845227053,0.3186820674988725,-0.29798814828026304,-1.655478184028571,-0.29917531269241565,0.5013212246965475,-0.14486911965166036,0.5430140319088465,-0.25747706961717437,0.2256895966366967,-1.3700189549004886,-0.04369343382466851,0.4020368913141882,-0.735620708816809,-0.7727506206471356,0.14737522813846832,-0.13850710291116905,0.16205963981488822,0.6941092544090727,-0.5744936872784914,-0.22301353982504057,-0.05262616980616166,0.3176908388706553,0.19652509604175217,0.4449628772599856,0.1368787057684625,-0.12723002120906798,0.7829844715305055,0.19445991724390965,0.026289358696792615,0.138728237477572,0.0949143565591109,-0.6830156517746929,0.4343674909840636,0.5895515809826278,0.16310721775648548,-0.2780042300311669,0.12493275329175083,0.4100648220437639,-0.00187261112413408,0.1516093652915797,-0.3087679434207816,0.058621577495965096,0.15892844051714922,0.001537149846310309,-0.11261340405990633,0.23088137087972918,0.1191499353461236,0.5450519943714575,-0.22559696631874912,-0.23415636077661073,-0.07132494317560556,0.4105315621455061,0.36908619985117014,-0.13524847594349237,-0.4701619098518387,-0.02589027798168868,-0.13327963885408983,-0.24513329160681047,-0.16834924663331136,-0.12473990076240384
27.0,27.0,106,-3.5475308610313783,1.442424032237031,1.6623055306368208,-3.553904369774124,-0.24649860272574325,1.595351199459875,-0.7788869876686257,-1.9830574245886285,0.6084075260249538,-0.5386297045689311,0.5050152299414864,1.0663832090460545,0.3716098549738682,2.8251970819527847,0.024095083794563318,0.26056406164569934,-1.4092110301466638,-1.011141846863635,2.5398670138832053,1.1481022859094747,-0.06390168260556862,-0.27817597616290357,-1.3377737864481274,0.38205802347408835,-0.48423715095997416,-1.0170890727468958,0.608610285852795,-1.0519368584473319,0.5225312453888223,0.7469231364973918,-1.6777199230848412,0.5818119003322004,-0.5893256030740149,-0.8471291653638964,-0.2767387532366003,-1.2273709245589424,0.4303969396897743,-1.083674619011524,-0.7684947462402112,1.749140626874847,0.08666995388338036,-0.21866791739652855,-0.6867872335621348,0.5798170801076221,0.8496228474727481,0.6085684179705229,0.4456040402365712,-0.7173314932153192,-1.3817108851912294,-0.8781887827700252,0.0025230385590187566,0.8702605234269735,-0.2067132489527808,0.008168054211766007,-1.0809705297064645,1.3090403071898882,-0.006092410964627289,1.061292602454491,-0.9835216019841213,-0.4423356329727857,-0.10951621767736652,0.2296986919030639,0.21174442290565956,-1.2684968535449344,-0.6914685412129971,-0.3700283548536261,-0.2765163958603657,-0.19582682570192556,0.4613510344542172,-0.3563054876536573,0.2393438931873458,0.16921580000917458,0.5629939933256012,0.24783147574874823,0.5544735467524259,0.10166017421485617,0.20058890626160636,0.4826172651096509,-0.12188923244944735,-0.1610959984307244,-0.38998287670810905,-0.2229932068008707,0.4788776915273449,0.020329375798308385,0.46580557304085485,0.18683602311671976,0.03283643019494636,0.15327096145005276,0.5290559813579858,0.19338071340771557,0.0644448260196495,0.04681100411941204,0.10218412855997074,0.5136157118042357,0.06393107019168477,-0.2031658225400784,-0.06487440253396394,-0.06533151226119319,-0.006492086053085765,-0.16948981217599607,-0.026214232520612325,-0.0685352731172458,-0.25253568249418457,-0.058406891831621274,0.13718843250951607,0.189134384134963
25.0,25.0,106,-1.2140288267659352,1.6698595368712725,-3.4174383775360537,-1.2959504553542591,1.9078825254938785,-3.7346878167510242,2.643816396710916,-2.7611737250680117,-1.7743361815324183,-2.49029972433681,0.9348863854765163,-1.0365038943312346,-0.4054610559294916,-0.5838421251897425,1.2774132242150666,-0.7329785209624248,-1.0854421256106075,-1.4979842303224078,-2.1494710902845333,-0.6077835573282406,0.5457406911541294,1.2616450304881015,-0.021727460144633906,-1.3045899075441707,0.4249086191243762,-0.21225103929769792,0.22231340226550778,-0.4371109104690212,2.4228479255909887,-0.45935079110703925,0.08519039484610158,-0.8228862389202481,-0.5227342669713523,-0.9581607302203032,-1.5154538747282718,-0.498332865397074,-0.8804879647975307,0.5757690851309301,-0.2272405567464933,-0.8192332733821072,0.25644890880876303,-0.5114521109531865,0.07534468733730879,0.35441439752457937,0.40402837445771256,1.4098936300212765,-0.3714386675378975,-0.8271628919180913,-1.092264903475251,-0.34764020597269796,-0.4293920825726016,-0.5181155775593674,0.8266231625512944,0.3444544085082383,-0.846474287765555,0.16985127316236268,-0.44182183508548645,-0.9847222564539367,-0.318073973233577,-0.2897970244324356,0.0017915348868948885,-0.12415761676637836,-0.30065939197332664,0.7736899231754238,-0.5162489062862635,-0.3775027355835756,-0.25577619072317204,-0.342938787484045,0.6433515843673231,-0.30077615848974026,0.34047134948535906,-0.05215829347632887,0.4063344871477452,0.9184644903996493,0.2592938748848504,0.5968659106511178,0.05425709307281793,0.22034930411641054,0.24159820403129198,-0.038582708938516036,-0.3547668130315722,0.13768584458566452,0.27914597579885014,-0.48814738683871733,-0.18850839698528354,-0.15704742367560331,0.11517638400956615,-0.2482470874207142,0.2218317374148364,0.40648701595567643,-0.3165303894677585,0.07549779175974308,0.17816643444779745,0.18940805267375047,-0.11737726066404848,-0.4365423245466953,0.30520573258791744,-0.15926210837621754,-0.18541831159850364,-0.3455322538943915,-0.2821339379156141,-0.13951285699009025,-0.02302740960009968,-0.19502731460348358,-0.1086602205291487,0.1723946413823281
25.0,25.0,106,-0.003899967916409371,3.4870407143140216,6.170499950794994,-1.6012321114401604,-1.4475732071746417,-0.5811050852009488,-1.5524926225213798,-1.8936838983048006,-0.2705414835993894,0.345799609058342,1.4100494143318243,0.7863514244653621,-1.0295126250594182,-0.647505504761395,0.4091390025522604,1.0149255003549078,-1.2995771388496478,-3.3570915556405776,-0.10139100094301186,0.05682302374939517,-2.330877241081834,-0.6543251042441692,-0.4583341855177583,0.6647013938030528,-0.895921622849279,0.14613701674981733,1.4547620391569236,1.8003577254810352,0.21939413198228822,0.3827954916482041,0.6963648967805747,0.1543095740390799,-0.6764544803051393,-0.10769710569113433,1.0313883818424894,-0.3637943132715032,0.025783146624873944,0.2514171371345237,-1.3535326710187254,-0.9068049865846236,0.2759561229221094,0.9970481425345172,-0.6728740039150966,-0.4018433062971576,0.2860002636869091,0.8565304602316797,0.9808213000043713,0.5025155102187021,-0.27303437229586963,-0.3647485315933031,-0.16889940027660205,-0.2301151399326512,0.1594767188760097,0.5577292011966226,0.12987274008670063,0.08580485169066437,-0.3305940706249415,0.26933579166554067,-0.12207681392097729,0.2267531053189587,0.3530224882250892,-0.5560418452618052,0.586020642419524,-0.14036247282636435,-0.5655986408560817,0.2647592931930682,0.31063442092075094,0.2222240806251742,-0.04225593666286284,-0.8125372978986061,-0.4566104904001411,0.2409067461121683,0.3940546183367067,-0.2745555935123673,0.4783707341681454,0.08905625552408777,-0.4206963136609416,-0.21980241857654087,0.5311202690736666,-0.066393401498671,0.08989234656966857,-0.09770662989287633,-0.04297206772513104,-0.10402020044877724,-0.10742783007144348,0.3168341415362813,-0.1364339021050285,-0.5670846094772284,-0.15954012648376284,0.01653640809387352,0.5906383085010048,0.09824575860457146,-0.22662382434382605,0.16765327031657568,-0.062101719286582036,0.04523673688129975,0.27287661120919426,-0.5188802537825141,0.270272466138743,-0.5622032945881694,0.04638009516241542,0.4808130673057074,0.01390677854758945,0.06797541185292182,-0.11561132091171233,-0.048657262682177065
25.0,25.0,106,-1.7275772799493128,1.89455423781352,1.0897918829914153,-2.5340545415530835,3.029988828556224,1.0905652259187941,-2.170888570632378,-1.250130976724852,0.7641385005414322,1.03251752713179,0.7561883454674284,2.292538334751448,-1.6387164355073192,-0.16506238813177418,1.0689769831951867,0.5071750381018874,-0.7069309586930377,-1.4334048645932962,2.148299511490882,-0.5424153161382985,-0.6886354614467521,0.5128032808824179,-1.711086959071564,-1.1362436526896442,-0.5669278010893267,-1.6419077222300713,0.9162158363154054,0.27452464181221004,-0.925006524015547,1.8591433639761485,-0.8442954647318526,-1.1246596258386106,-0.20863944839367315,-0.5006051922011572,1.348898270701521,-0.809425439940226,-0.15753496478473042,-0.5632470411830511,0.0819668742140725,0.8233545407917809,-0.36826420112227515,-0.7984877154747535,-0.4819303507384728,0.007735596895231328,0.25775754086764857,0.3178567912832769,-0.014319382180033672,-0.4849611960319893,-0.7286971501900474,-0.7743880866586851,1.142965577630206,0.7432894418092485,0.037065291314103375,-0.48170587819620997,-0.7765390365247433,-0.2673728268059861,0.04338568805803003,0.32394905714104927,-0.3921385261115168,0.024185912286496736,0.6841271997222795,-0.9738069800110507,-0.10959357954173238,-1.0867579464833022,-0.018344550861790106,-0.5225600917948302,-0.2530779153013439,0.3542672257667786,0.20157252350372978,-0.4834420756416075,-0.2764472324839424,-0.41488398417635913,0.8704227782082322,-0.05631057598876174,-0.5092010112478695,0.11425741386566089,0.05002275099232469,0.14878493647417404,0.28449040015869376,0.4338603310881389,-0.5809214097442714,-0.4506859955069578,0.36627287099097766,0.04566961759501798,-0.4849544853020034,-0.1961509957095846,0.08303859677537788,-0.48672990348220485,-0.06048201246070791,0.4715702486666297,0.20563178730834084,0.03180106839172681,0.1374356236697314,0.12076499564601795,0.2669487392809419,-0.3200540419726858,-0.5694575022461469,0.0976103354341349,-0.12744376724201487,-0.2702344804809895,0.08459833044943707,-0.06199730513829539,-0.1693677466785315,-0.11823523533122311,-0.08065194789723872,-0.3570546526779926
25.0,25.0,106,-3.0154950506729197,0.12206919503420229,-1.1402012224889904,0.5260961060955341,0.6230735258942177,-0.6392169428705353,-0.26818182377901933,-2.1326426566264605,-5.780432384390691,-1.3919625703133924,1.7133923795470511,3.6994662736049033,-0.7998659398849001,0.2539779019698818,-1.8627166070047794,-0.5681266790465477,-0.3558436508737735,1.5849565800179428,-1.6992187108062302,0.5240323896883071,0.24042693428525105,-0.48277871379834414,-2.5865751393807335,0.07487520214050263,-1.4925500665758096,0.45664688293527406,-1.2388150981312571,1.9361774990133376,0.881003724156774,1.572052286281651,0.3238410859039242,0.16310368896588975,0.04942825565363958,0.9835335402326,-0.658293777479058,-0.946277002912201,0.5131107140894869,0.5783154448734199,-1.2706707665679982,0.34620035355587375,0.2545975186875511,-0.6414982630776619,-0.09660557199273159,-1.1763918450195872,0.14088130839662708,0.20343502324443924,-0.1381809985849569,-0.18351938380105884,-1.1563250932354534,-0.214092876897921,0.3052686785743955,0.270151946754748,-0.19868282581249846,-1.0263578697798275,-0.1621236839343607,-0.2752499307497195,0.24408106798102658,0.28478072884999733,-0.9115389077432005,0.39678826350060853,-0.6475259351754806,0.564388279206592,0.07763440832165354,-0.31215587648688925,-0.6872459001804193,-0.4916472234181268,0.019632973556608275,0.13050092183703224,-0.27703831795900247,1.1527433594869803,0.12851332721056877,-0.5152365135317463,0.5553519120698557,0.23382190450215531,0.34572732017400387,-0.14540692854404894,0.22849224236191043,-0.42403434529711287,0.48428912063134044,-0.3809583249750676,0.08304067599843176,-0.3992250557237102,-0.06869172861833424,0.1863409089393939,0.4849383205391412,0.5951732009790006,-0.1113963705690126,-0.4390608586308542,-0.26386447394735935,0.34835596959011583,0.08600538107667662,0.3789939888797168,-0.14767560277545905,0.22423451493010618,-0.2551317628229907,-0.12059344303744828,0.32567932914719866,0.16664016203707252,0.36040750321363424,-0.1774280138898278,-0.09619199874152398,-0.3995984970514857,-0.27571965085232053,-0.6162290353157798,0.03168329385904553,-0.2531759761171294
